fid,tile_id,row,col,conf,class,img,x1,y1,x2,y2,x_coord,y_coord,Bairro,lat,lon
6704,2921305,375040,24320,0.948744237422943,verdadeiro,det_2921305.png,,0.0,256.0,,666790.0,8150747.6,U.t.p. Zona Rural,-49.4355284261,-16.720150974
6706,2921561,375040,89856,0.606832265853882,falso,det_2921561.png,0.490180969238281,,,256.0,672032.88,8150747.6,U.t.p. Vila Rizzo,-49.3863647336,-16.7197728617
6707,2921605,375040,101120,0.637012243270874,falso,det_2921605.png,,,,256.0,672934.0,8150747.6,U.t.p. Vila Rizzo,-49.3779148532,-16.7197066967
6708,2921636,375040,109056,0.639012515544891,falso,det_2921636.png,,,,,673568.88,8150747.6,U.t.p. Vila Rizzo,-49.3719615514,-16.7196598731
6709,2921659,375040,114944,0.602660715579987,falso,det_2921659.png,,0.074859619140625,,256.0,674039.92,8150747.6,U.t.p. Parque Santa Rita,-49.3675445978,-16.7196250223
6710,2921670,375040,117760,0.650511503219604,falso,det_2921670.png,,,,,674265.2,8150747.6,U.t.p. Parque Santa Rita,-49.3654321456,-16.7196083212
6711,2921700,375040,125440,0.638749897480011,falso,det_2921700.png,,0.0,,,674879.6,8150747.6,U.t.p. Parque Santa Rita,-49.3596709243,-16.7195626631
6712,2921711,375040,128256,0.644252181053162,falso,det_2921711.png,,0.0,,,675104.88,8150747.6,U.t.p. Parque Santa Rita,-49.3575584811,-16.7195458815
6713,2921774,375040,144384,0.685360610485077,falso,det_2921774.png,,,,,676395.12,8150747.6,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3454599893,-16.7194493535
6714,2921956,375040,190976,0.78160685300827,falso,det_2921956.png,0.0,,,256.0,680122.48,8150747.6,U.t.p. Jardim Europa,-49.3105092442,-16.7191665195
6716,2922194,375040,251904,0.965307593345642,verdadeiro,det_2922194.png,0.0,0.0,,256.0,684996.72,8150747.6,U.t.p. Bueno,-49.2648054586,-16.7187877488
6717,2922229,375040,260864,0.893502235412598,verdadeiro,det_2922229.png,,0.301116943359375,,256.0,685713.52,8150747.6,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.2580844142,-16.7187311956
6718,2922229,375040,260864,0.661825716495514,verdadeiro,det_2922229.png,0.0,,,,685713.52,8150747.6,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.2580844142,-16.7187311956
6719,2923561,375296,91392,0.697423815727234,falso,det_2923561.png,,,,,672155.76,8150727.12,U.t.p. Vila Rizzo,-49.3852109174,-16.7199489206
6720,2923608,375296,103424,0.632708430290222,falso,det_2923608.png,,,,,673118.32,8150727.12,U.t.p. Vila Rizzo,-49.376184907,-16.7198781807
6722,2923767,375296,144128,0.727212369441986,falso,det_2923767.png,,,,,676374.64,8150727.12,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3456504326,-16.7196359486
6724,2923887,375296,174848,0.696231484413147,falso,det_2923887.png,0.0,,,256.0,678832.24,8150727.12,U.t.p. Novo Horizonte/Fai?alville,-49.3226058844,-16.7194501471
6725,2923950,375296,190976,0.857270777225494,falso,det_2923950.png,0.2052001953125,0.0,,,680122.48,8150727.12,U.t.p. Jardim Europa,-49.3105076147,-16.7193515736
6727,2924203,375296,255744,0.77925032377243,verdadeiro,det_2924203.png,,0.0,,,685303.92,8150727.12,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.2619233315,-16.7189485878
6728,2924371,375296,298752,0.688233613967896,falso,det_2924371.png,0.0,,,,688744.56,8150727.12,U.t.p. Alto Da Gl?ria E Reden??o,-49.2296625806,-16.7186746881
6730,2925475,375552,70912,0.633530974388123,falso,det_2925475.png,,,,,670517.36,8150706.64,U.t.p. Zona Rural,-49.4005728968,-16.7202534856
6731,2925489,375552,74496,0.690762996673584,falso,det_2925489.png,,,,,670804.08,8150706.64,U.t.p. Zona Rural,-49.3978842688,-16.7202326548
6732,2925585,375552,99072,0.749867558479309,falso,det_2925585.png,,,,,672770.16,8150706.64,U.t.p. Vila Rizzo,-49.379448066,-16.7200888735
6733,2925608,375552,104960,0.732832014560699,falso,det_2925608.png,0.0,0.0349807739257812,,,673241.2,8150706.64,U.t.p. Vila Rizzo,-49.3750310862,-16.7200541818
6734,2925672,375552,121344,0.742366433143616,falso,det_2925672.png,,0.0,256.0,,674551.92,8150706.64,U.t.p. Parque Santa Rita,-49.362740415,-16.7199571521
6735,2926028,375552,212480,0.613247454166412,falso,det_2926028.png,,,,,681842.8,8150706.64,U.t.p. Jardim Europa,-49.2943750709,-16.7194040939
6736,2926071,375552,223488,0.740134000778198,falso,det_2926071.png,0.369354248046875,,,256.0,682723.44,8150706.64,U.t.p. Jardim Am?rica,-49.286117636,-16.7193357624
6739,2926205,375552,257792,0.953769207000732,verdadeiro,det_2926205.png,,0.0,256.0,256.0,685467.76,8150706.64,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.2603854138,-16.7191207083
6740,2926205,375552,257792,0.618103623390198,verdadeiro,det_2926205.png,0.0028305053710937,0.0,,,685467.76,8150706.64,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.2603854138,-16.7191207083
6743,2927461,375808,68864,0.672145068645477,falso,det_2927461.png,,,,,670353.52,8150686.16,U.t.p. Zona Rural,-49.4021077161,-16.7204504358
6744,2927477,375808,72960,0.641368389129639,falso,det_2927477.png,,0.0,,,670681.2,8150686.16,U.t.p. Zona Rural,-49.3990349932,-16.7204266489
6745,2927482,375808,74240,0.610549628734589,falso,det_2927482.png,,0.590667724609375,,,670783.6,8150686.16,U.t.p. Zona Rural,-49.3980747684,-16.7204192061
6746,2927547,375808,90880,0.677460074424744,falso,det_2927547.png,,,,,672114.8,8150686.16,U.t.p. Vila Rizzo,-49.3855918896,-16.7203220443
6747,2927571,375808,97024,0.627057731151581,falso,det_2927571.png,0.100166320800781,,,,672606.32,8150686.16,U.t.p. Vila Rizzo,-49.3809828477,-16.7202859787
6748,2927601,375808,104704,0.67300683259964,falso,det_2927601.png,,,,,673220.72,8150686.16,U.t.p. Vila Rizzo,-49.3752215614,-16.7202407522
6749,2927656,375808,118784,0.636816203594208,falso,det_2927656.png,,,,,674347.12,8150686.16,U.t.p. Parque Santa Rita,-49.3646592496,-16.7201574203
6750,2927663,375808,120576,0.601912200450897,falso,det_2927663.png,,,,,674490.48,8150686.16,U.t.p. Parque Santa Rita,-49.3633149597,-16.7201467757
6751,2927851,375808,168704,0.797737538814545,falso,det_2927851.png,,,,,678340.72,8150686.16,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3272115437,-16.7198576242
6753,2927978,375808,201216,0.610641658306122,falso,det_2927978.png,,,256.0,,680941.68,8150686.16,U.t.p. Jardim Europa,-49.3028229422,-16.7196587266
6755,2928028,375808,214016,0.774067461490631,falso,det_2928028.png,0.0,0.0,,,681965.68,8150686.16,U.t.p. Jardim Am?rica,-49.2932212222,-16.7195796315
6757,2928065,375808,223488,0.707189321517944,falso,det_2928065.png,0.069580078125,0.0,,,682723.44,8150686.16,U.t.p. Jardim Am?rica,-49.2861159829,-16.7195208142
6758,2928195,375808,256768,0.877971887588501,verdadeiro,det_2928195.png,,0.0,256.0,256.0,685385.84,8150686.16,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.2611518572,-16.7193122234
6759,2928319,375808,288512,0.972169458866119,verdadeiro,det_2928319.png,0.0,0.084197998046875,,,687925.36,8150686.16,U.t.p. Parque Das Laranjeiras E Jardim Da Luz,-49.2373402567,-16.7191104526
6760,2928319,375808,288512,0.925573348999023,verdadeiro,det_2928319.png,,0.0,256.0,256.0,687925.36,8150686.16,U.t.p. Parque Das Laranjeiras E Jardim Da Luz,-49.2373402567,-16.7191104526
6762,2929485,376064,76544,0.615043044090271,falso,det_2929485.png,,,,256.0,670967.92,8150665.68,U.t.p. Zona Rural,-49.3963448179,-16.7205908599
6763,2929585,376064,102144,0.701256930828094,falso,det_2929585.png,0.0,0.0204086303710938,,,673015.92,8150665.68,U.t.p. Vila Rizzo,-49.3771404228,-16.7204409059
6764,2929596,376064,104960,0.658400356769562,falso,det_2929596.png,,,,,673241.2,8150665.68,U.t.p. Vila Rizzo,-49.3750279514,-16.7204243021
6765,2929673,376064,124672,0.708730399608612,falso,det_2929673.png,,,,,674818.16,8150665.68,U.t.p. Parque Santa Rita,-49.3602407192,-16.7203074712
6766,2929684,376064,127488,0.600603401660919,falso,det_2929684.png,,,,,675043.44,8150665.68,U.t.p. Parque Santa Rita,-49.3581282671,-16.7202906947
6767,2930017,376064,212736,0.607637584209442,falso,det_2930017.png,,0.0,,,681863.28,8150665.68,U.t.p. Jardim Am?rica,-49.2941797465,-16.7197726135
6769,2930345,376064,296704,0.715062081813812,falso,det_2930345.png,,,,,688580.72,8150665.68,U.t.p. Alto Da Gl?ria E Reden??o,-49.2311936752,-16.719242984
6773,2931479,376320,76544,0.618667304515839,falso,det_2931479.png,,0.0,,,670967.92,8150645.2,U.t.p. Zona Rural,-49.3963432711,-16.720775922
6774,2931498,376320,81408,0.603565216064453,falso,det_2931498.png,,0.0,,,671357.04,8150645.2,U.t.p. Zona Rural,-49.3926944173,-16.7207475676
6775,2931645,376320,119040,0.694717049598694,falso,det_2931645.png,,,,,674367.6,8150645.2,U.t.p. Parque Santa Rita,-49.364464053,-16.7205260185
6776,2931669,376320,125184,0.668745040893555,falso,det_2931669.png,0.73333740234375,,,,674859.12,8150645.2,U.t.p. Parque Santa Rita,-49.3598550548,-16.7204894812
6777,2931692,376320,131072,0.800523936748505,falso,det_2931692.png,,,,,675330.16,8150645.2,U.t.p. Parque Santa Rita,-49.355438109,-16.72045437
6778,2931803,376320,159488,0.716421008110046,falso,det_2931803.png,,,,256.0,677603.44,8150645.2,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3341216946,-16.7202835941
6779,2932322,376320,292352,0.757702231407166,falso,det_2932322.png,,,,,688232.56,8150645.2,U.t.p. Alto Da Gl?ria E Reden??o,-49.2344564379,-16.7194559522
6780,2932411,376320,315136,0.680087327957153,falso,det_2932411.png,0.0,0.005096435546875,,,690055.28,8150645.2,U.t.p. Parque Das Laranjeiras E Jardim Da Luz,-49.2173660537,-16.7193092017
6782,2933533,376576,91904,0.681150913238525,falso,det_2933533.png,,0.0,,,672196.72,8150624.72,U.t.p. Vila Rizzo,-49.3848190412,-16.7208712235
6783,2933595,376576,107776,0.731127381324768,falso,det_2933595.png,,0.031951904296875,,,673466.48,8150624.72,U.t.p. Vila Rizzo,-49.3729123435,-16.7207777965
6785,2933631,376576,116992,0.628476917743683,falso,det_2933631.png,,,,,674203.76,8150624.72,U.t.p. Parque Santa Rita,-49.3659988121,-16.720723234
6786,2933737,376576,144128,0.654766738414764,falso,det_2933737.png,,,,256.0,676374.64,8150624.72,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3456424541,-16.7205612356
6787,2933910,376576,188416,0.600724875926971,falso,det_2933910.png,,,,,679917.68,8150624.72,U.t.p. Novo Horizonte/Fai?alville,-49.3124198309,-16.7202925387
6788,2934211,376576,265472,0.641393542289734,falso,det_2934211.png,,,,,686082.16,8150624.72,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.254617787,-16.7198123178
6791,2935432,376832,67584,0.685238599777222,falso,det_2935432.png,,,256.0,,670251.12,8150604.24,U.t.p. Zona Rural,-49.4030617814,-16.7211981106
6792,2935438,376832,69120,0.668850064277649,falso,det_2935438.png,,,,,670374.0,8150604.24,U.t.p. Zona Rural,-49.4019095047,-16.7211892008
6793,2935459,376832,74496,0.648256719112396,falso,det_2935459.png,0.0,,,256.0,670804.08,8150604.24,U.t.p. Zona Rural,-49.3978765418,-16.7211579659
6794,2935533,376832,93440,0.765676259994507,falso,det_2935533.png,,,,,672319.6,8150604.24,U.t.p. Vila Rizzo,-49.3836652176,-16.7210472731
6795,2935564,376832,101376,0.670999526977539,falso,det_2935564.png,,,,,672954.48,8150604.24,U.t.p. Vila Rizzo,-49.3777118572,-16.7210006116
6796,2935683,376832,131840,0.674209713935852,falso,det_2935683.png,,0.0,,,675391.6,8150604.24,U.t.p. Parque Santa Rita,-49.3548588126,-16.7208198999
6797,2935727,376832,143104,0.644198834896088,falso,det_2935727.png,0.0718536376953125,0.0,,,676292.72,8150604.24,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3464090194,-16.7207524426
6798,2935745,376832,147712,0.655700147151947,falso,det_2935745.png,0.16632080078125,,,,676661.36,8150604.24,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.342952297,-16.720724747
6799,2935920,376832,192512,0.680095195770264,falso,det_2935920.png,,,,,680245.36,8150604.24,U.t.p. Jardim Europa,-49.3093456186,-16.7204524725
6800,2935964,376832,203776,0.657709181308746,falso,det_2935964.png,,0.714645385742188,256.0,,681146.48,8150604.24,U.t.p. Jardim Europa,-49.3008960386,-16.7203831558
6801,2936168,376832,256000,0.765544831752777,verdadeiro,det_2936168.png,0.0,,,256.0,685324.4,8150604.24,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.261721242,-16.7200572684
6802,2936551,376832,354048,0.666224956512451,falso,det_2936551.png,,,,256.0,693168.24,8150604.24,U.t.p. Aut?dromo Ou Parque Lozandes,-49.1881748872,-16.7194253906
6803,2937428,377088,68096,0.645552337169647,falso,det_2937428.png,,,,,670292.08,8150583.76,U.t.p. Zona Rural,-49.4026761483,-16.721380204
6804,2937637,377088,121600,0.637455642223358,falso,det_2937637.png,,0.0444488525390625,,,674572.4,8150583.76,U.t.p. Parque Santa Rita,-49.3625388972,-16.721065984
6805,2937695,377088,136448,0.781176090240479,falso,det_2937695.png,,,,,675760.24,8150583.76,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3514004841,-16.7209774034
6806,2939440,377344,72704,0.65241402387619,falso,det_2939440.png,0.169723510742188,0.0,,,670660.72,8150563.28,U.t.p. Zona Rural,-49.3992177735,-16.7215385109
6807,2939444,377344,73728,0.781021535396576,falso,det_2939444.png,,,,,670742.64,8150563.28,U.t.p. Zona Rural,-49.398449589,-16.7215325573
6808,2939524,377344,94208,0.629922449588776,falso,det_2939524.png,,,,,672381.04,8150563.28,U.t.p. Vila Rizzo,-49.3830859657,-16.7214128867
6809,2939684,377344,135168,0.750108599662781,falso,det_2939684.png,,0.0,,,675657.84,8150563.28,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3523591001,-16.7211701213
6810,2939712,377344,142336,0.720749258995056,falso,det_2939712.png,,,,,676231.28,8150563.28,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3469819514,-16.721127168
6811,2939717,377344,143616,0.608997404575348,falso,det_2939717.png,,0.040008544921875,,,676333.68,8150563.28,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3460217479,-16.721119483
6812,2939735,377344,148224,0.603633284568787,falso,det_2939735.png,,,256.0,,676702.32,8150563.28,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3425650197,-16.7210917803
6813,2939743,377344,150272,0.713665544986725,falso,det_2939743.png,0.0525360107421875,,,256.0,676866.16,8150563.28,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3410286981,-16.7210794494
6814,2939762,377344,155136,0.763631999492645,falso,det_2939762.png,,,,,677255.28,8150563.28,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3373799396,-16.7210501179
6815,2939812,377344,167936,0.618529081344604,falso,det_2939812.png,,,,,678279.28,8150563.28,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3277779786,-16.720972622
6816,2941433,377600,72448,0.647447168827057,falso,det_2941433.png,0.365791320800781,,,,670640.24,8150542.8,U.t.p. Zona Rural,-49.3994082756,-16.7217250612
6817,2941498,377600,89088,0.640296995639801,falso,det_2941498.png,0.333816528320312,,,,671971.44,8150542.8,U.t.p. Vila Rizzo,-49.3869253037,-16.7216279725
6818,2941646,377600,126976,0.705317914485931,falso,det_2941646.png,,,,,675002.48,8150542.8,U.t.p. Parque Santa Rita,-49.3585028488,-16.7214040981
6819,2941677,377600,134912,0.600292980670929,falso,det_2941677.png,,,,,675637.36,8150542.8,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3525495522,-16.7213567108
6820,2941680,377600,135680,0.82420825958252,falso,det_2941680.png,,,,256.0,675698.8,8150542.8,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3519734278,-16.7213521158
6821,2941758,377600,155648,0.625967144966125,falso,det_2941758.png,0.0986328125,,,,677296.24,8150542.8,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.336994256,-16.7212320832
6822,2941914,377600,195584,0.689125120639801,falso,det_2941914.png,,0.0296707153320312,,,680491.12,8150542.8,U.t.p. Jardim Europa,-49.3070362848,-16.7209887633
6823,2941919,377600,196864,0.833729922771454,falso,det_2941919.png,,,,,680593.52,8150542.8,U.t.p. Jardim Europa,-49.3060761017,-16.7209808928
6824,2942051,377600,230656,0.965310573577881,verdadeiro,det_2942051.png,,0.0,,,683296.88,8150542.8,U.t.p. Jardim Am?rica,-49.2807274561,-16.7207714998
6825,2942067,377600,234752,0.651182770729065,falso,det_2942067.png,0.0,0.107940673828125,,,683624.56,8150542.8,U.t.p. Jardim Am?rica,-49.2776549178,-16.7207459078
6826,2942295,377600,293120,0.657931506633759,falso,det_2942295.png,,0.0,,,688294.0,8150542.8,U.t.p. Alto Da Gl?ria E Reden??o,-49.2338718374,-16.7203762614
6827,2942374,377600,313344,0.610776841640472,falso,det_2942374.png,,,,,689911.92,8150542.8,U.t.p. Parque Das Laranjeiras E Jardim Da Luz,-49.2187016446,-16.7202460202
6829,2943424,377856,71680,0.611832797527313,falso,det_2943424.png,,,,,670578.8,8150522.32,U.t.p. Zona Rural,-49.3999828713,-16.7219145864
6830,2943427,377856,72448,0.652705371379852,falso,det_2943427.png,,0.0,,,670640.24,8150522.32,U.t.p. Zona Rural,-49.3994067316,-16.7219101235
6831,2943492,377856,89088,0.630013883113861,falso,det_2943492.png,,,,,671971.44,8150522.32,U.t.p. Vila Rizzo,-49.3869237476,-16.7218130337
6833,2943602,377856,117248,0.619157373905182,falso,det_2943602.png,,,256.0,,674224.24,8150522.32,U.t.p. Parque Santa Rita,-49.3657988881,-16.7216470114
6834,2943622,377856,122368,0.657922804355621,falso,det_2943622.png,,,,,674633.84,8150522.32,U.t.p. Parque Santa Rita,-49.3619580304,-16.7216165937
6835,2943674,377856,135680,0.720888435840607,falso,det_2943674.png,,0.0,,,675698.8,8150522.32,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3519718381,-16.7215371737
6836,2943697,377856,141568,0.651033163070679,falso,det_2943697.png,0.0,,,,676169.84,8150522.32,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3475548857,-16.7215018919
6837,2943736,377856,151552,0.744889318943024,falso,det_2943736.png,,,,,676968.56,8150522.32,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3400652954,-16.7214418506
6838,2943945,377856,205056,0.671639800071716,falso,det_2943945.png,,,,,681248.88,8150522.32,U.t.p. Jardim Europa,-49.2999293022,-16.7211154692
6839,2944046,377856,230912,0.734656035900116,falso,det_2944046.png,,,,,683317.36,8150522.32,U.t.p. Jardim Am?rica,-49.2805337637,-16.7209549528
6840,2944649,377856,385280,0.720703721046448,falso,det_2944649.png,,0.0,,,695666.8,8150522.32,U.t.p. Zona Rural,-49.1647411848,-16.7199587805
6842,2945480,378112,87552,0.842771232128143,falso,det_2945480.png,0.0,0.0,,,671848.56,8150501.84,U.t.p. Vila Rizzo,-49.3880744646,-16.7220070887
6843,2945614,378112,121856,0.602503657341003,falso,det_2945614.png,,,,,674592.88,8150501.84,U.t.p. Parque Santa Rita,-49.3623405361,-16.7218046976
6844,2945619,378112,123136,0.759344100952148,falso,det_2945619.png,0.176200866699219,,,,674695.28,8150501.84,U.t.p. Parque Santa Rita,-49.3613803218,-16.7217970837
6845,2945671,378112,136448,0.76539272069931,falso,det_2945671.png,,0.172348022460938,,,675760.24,8150501.84,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3513941229,-16.721717635
6846,2946666,378112,391168,0.603277862071991,falso,det_2946666.png,0.079437255859375,,,,696137.84,8150501.84,U.t.p. Zona Rural,-49.1603229363,-16.7201045396
6847,2947614,378368,123392,0.63153749704361,falso,det_2947614.png,,,,,674715.76,8150481.36,U.t.p. Parque Santa Rita,-49.3611866981,-16.7219806192
6848,2947665,378368,136448,0.61607563495636,falso,det_2947665.png,,,,,675760.24,8150481.36,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3513925326,-16.7219026929
6849,2947706,378368,146944,0.684427201747894,falso,det_2947706.png,,,,256.0,676599.92,8150481.36,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3435188297,-16.72183971
6850,2948125,378368,254208,0.963905572891235,verdadeiro,det_2948125.png,0.137992858886719,,256.0,256.0,685181.04,8150481.36,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.2630554083,-16.7211788704
6851,2948659,378368,390912,0.660460591316223,falso,det_2948659.png,,0.025360107421875,,,696117.36,8150481.36,U.t.p. Zona Rural,-49.1605131827,-16.7202912885
6852,2949406,378624,71680,0.734740078449249,falso,det_2949406.png,,,,256.0,670578.8,8150460.88,U.t.p. Zona Rural,-49.3999782408,-16.7224697735
6853,2949414,378624,73728,0.783925950527191,falso,det_2949414.png,,0.0,256.0,256.0,670742.64,8150460.88,U.t.p. Zona Rural,-49.3984418641,-16.7224578685
6854,2949513,378624,99072,0.63995498418808,falso,det_2949513.png,,,,,672770.16,8150460.88,U.t.p. Vila Rizzo,-49.3794293072,-16.7223095997
6855,2949584,378624,117248,0.784993290901184,falso,det_2949584.png,,,,256.0,674224.24,8150460.88,U.t.p. Parque Santa Rita,-49.3657941587,-16.7222021891
6856,2949586,378624,117760,0.711212277412415,falso,det_2949586.png,,0.0,,,674265.2,8150460.88,U.t.p. Parque Santa Rita,-49.3654100715,-16.7221991504
6857,2949610,378624,123904,0.816825926303864,falso,det_2949610.png,,,,,674756.72,8150460.88,U.t.p. Parque Santa Rita,-49.3608010309,-16.7221626308
6858,2949663,378624,137472,0.768434822559357,falso,det_2949663.png,,,,,675842.16,8150460.88,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3506227738,-16.7220816193
6859,2949683,378624,142592,0.617865979671478,falso,det_2949683.png,,0.399139404296875,,,676251.76,8150460.88,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3467819368,-16.7220509187
6861,2949960,378624,213504,0.794999182224274,falso,det_2949960.png,0.101631164550781,0.343452453613281,,256.0,681924.72,8150460.88,U.t.p. Jardim Am?rica,-49.2935871845,-16.7216183806
6864,2951412,378880,74752,0.65811675786972,falso,det_2951412.png,,,,,670824.56,8150440.4,U.t.p. Zona Rural,-49.3976721305,-16.7226369739
6865,2951520,378880,102400,0.716953575611115,falso,det_2951520.png,0.117431640625,0.169876098632812,,,673036.4,8150440.4,U.t.p. Vila Rizzo,-49.3769311575,-16.7224750605
6866,2951521,378880,102656,0.730705261230469,falso,det_2951521.png,,,,,673056.88,8150440.4,U.t.p. Vila Rizzo,-49.3767391125,-16.7224735515
6867,2951549,378880,109824,0.656198382377625,falso,det_2951549.png,,,,,673630.32,8150440.4,U.t.p. Parque Santa Rita,-49.3713618615,-16.7224312294
6868,2951573,378880,115968,0.712490141391754,falso,det_2951573.png,0.0317535400390625,0.148895263671875,,,674121.84,8150440.4,U.t.p. Parque Santa Rita,-49.3667528016,-16.722394842
6869,2951725,378880,154880,0.612917363643646,falso,det_2951725.png,,,,256.0,677234.8,8150440.4,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3375623574,-16.7221620029
6870,2953456,379136,87552,0.654849231243134,falso,det_2953456.png,,,,,671848.56,8150419.92,U.t.p. Vila Rizzo,-49.3880682445,-16.7227473339
6871,2953673,379136,143104,0.695068955421448,falso,det_2953673.png,,0.105743408203125,,,676292.72,8150419.92,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3463946632,-16.7224179596
6872,2953908,379136,203264,0.637154281139374,falso,det_2953908.png,,0.265289306640625,,,681105.52,8150419.92,U.t.p. Jardim Europa,-49.3012653621,-16.7220517925
6873,2953957,379136,215808,0.666531145572662,falso,det_2953957.png,,,,,682109.04,8150419.92,U.t.p. Jardim Am?rica,-49.2918555662,-16.721974202
6874,2954008,379136,228864,0.788482964038849,falso,det_2954008.png,,,256.0,256.0,683153.52,8150419.92,U.t.p. Jardim Am?rica,-49.2820617504,-16.7218929898
6875,2954160,379136,267776,0.640928864479065,falso,det_2954160.png,,,,,686266.48,8150419.92,U.t.p. Pedro Ludovico/Bela Vista/Jardins Das Esmeraldas,-49.2528726638,-16.7216481948
6877,2954353,379136,317184,0.87719053030014,verdadeiro,det_2954353.png,,0.0,256.0,256.0,690219.12,8150419.92,U.t.p. Parque Das Laranjeiras E Jardim Da Luz,-49.2158109178,-16.7213314336
6879,2955403,379392,75520,0.712887346744537,falso,det_2955403.png,0.043121337890625,0.0769424438476562,,,670886.0,8150399.44,U.t.p. Zona Rural,-49.3970928965,-16.7230026286
6880,2955454,379392,88576,0.741025030612946,falso,det_2955454.png,0.14141845703125,,,,671930.48,8150399.44,U.t.p. Vila Rizzo,-49.3872985036,-16.7229263996
6881,2955563,379392,116480,0.796722769737244,falso,det_2955563.png,,,,,674162.8,8150399.44,U.t.p. Parque Santa Rita,-49.3663655618,-16.7227619236
6882,2955583,379392,121600,0.738292276859283,falso,det_2955583.png,,,,,674572.4,8150399.44,U.t.p. Parque Santa Rita,-49.3625246807,-16.7227315145
6883,2955681,379392,146688,0.654958307743073,falso,det_2955681.png,,,,,676579.44,8150399.44,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3437044797,-16.7225814785
6884,2956517,379392,360704,0.665455996990204,verdadeiro,det_2956517.png,,0.0,256.0,256.0,693700.72,8150399.44,U.t.p. Aut?dromo Ou Parque Lozandes,-49.1831647767,-16.7212319618
6887,2957397,379648,75520,0.659914970397949,falso,det_2957397.png,,0.0183563232421875,,,670886.0,8150378.96,U.t.p. Zona Rural,-49.3970913501,-16.7231876907
6888,2957471,379648,94464,0.614319205284119,falso,det_2957471.png,,,256.0,,672401.52,8150378.96,U.t.p. Vila Rizzo,-49.3828798811,-16.7230769309
6889,2957492,379648,99840,0.656715333461761,falso,det_2957492.png,,0.137321472167969,,,672831.6,8150378.96,U.t.p. Vila Rizzo,-49.3788469164,-16.7230453211
6890,2957531,379648,109824,0.623511433601379,falso,det_2957531.png,0.929206848144531,,256.0,,673630.32,8150378.96,U.t.p. Parque Santa Rita,-49.3713571479,-16.7229864086
6891,2957547,379648,113920,0.737776577472687,falso,det_2957547.png,,,,,673958.0,8150378.96,U.t.p. Parque Santa Rita,-49.3682844312,-16.7229621609
6892,2957694,379648,151552,0.615777909755707,falso,det_2957694.png,,,,,676968.56,8150378.96,U.t.p. Celina Park/Recreio Dos Funcion?rios,-49.3400540863,-16.7227372484
6894,2958265,379648,297728,0.678795218467712,falso,det_2958265.png,,0.1904296875,,,688662.64,8150378.96,U.t.p. Alto Da Gl?ria E Reden??o,-49.2304016704,-16.7218270536
6895,2958315,379648,310528,0.641749799251556,falso,det_2958315.png,0.0672988891601562,0.047027587890625,,,689686.64,8150378.96,U.t.p. Parque Das Laranjeiras E Jardim Da Luz,-49.2208002123,-16.7217445836
6896,2958330,379648,314368,0.928953170776367,verdadeiro,det_2958330.png,,,256.0,,689993.84,8150378.96,U.t.p. Parque Das Laranjeiras E Jardim Da Luz,-49.2179197855,-16.7217197557
